Březina | 338 24 
Bujesily | 331 41 
Bušovice | 338 24 
Cekov | 338 08 
Čilá | 338 08 
Dobřív | 337 01 
Drahoňův Újezd | 338 08 
Ejpovice | 337 01 
Hlohovice | 338 08 
Holoubkov | 338 01 
Hrádek | 338 42 
Hradiště | 338 08 
Hůrky | 337 01 
Cheznovice | 338 06 
Chlum | 338 08 
Chomle | 338 28 
Kakejcov | 338 43 
Kamenec | 338 28 
Kamenný Újezd | 337 01 
Kařez | 338 08 
Kařízek | 338 08 
Klabava | 337 01 
Kladruby | 338 08 
Kornatice | 338 43 
Lhota pod Radčem | 337 01 
Lhotka u Radnic | 338 24 
Liblín | 331 41 
Líšná | 338 08 
Litohlavy | 337 01 
Medový Újezd | 337 01 
Mešno | 338 43 
Mirošov | 338 43 
Mlečice | 338 08 
Mýto | 338 05 
Němčovice | 338 24 
Nevid | 337 01 
Osek | 337 01 
Ostrovec-Lhotka | 338 08 
Plískov | 338 08 
Podmokly | 338 08 
Příkosice | 338 43 
Přívětice | 338 28 
Radnice | 338 28 
Raková | 337 01 
Rokycany | 337 01 
Sebečice | 338 08 
Sirá | 337 01 
Skomelno | 338 28 
Skořice | 338 43 
Smědčice | 338 24 
Strašice | 338 45 
Svojkovice | 337 01 
Štítov | 338 43 
Těně | 338 45 
Terešov | 338 08 
Těškov | 337 01 
Trokavec | 338 43 
Týček | 338 08 
Újezd u Svatého Kříže | 338 24 
Vejvanov | 338 28 
Veselá | 337 01 
Vísky | 338 43 
Volduchy | 337 01 
Všenice | 338 24 
Zbiroh | 338 08 
Zvíkovec | 338 08
- 
Benešovice | 349 01 
Bezdružice | 349 52 
Bor | 348 02 
Brod nad Tichou | 348 15 
Broumov | 348 15 
Cebiv | 349 52 
Ctiboř | 347 01 
Částkov | 347 01 
Černošín | 349 01 
Dlouhý Újezd | 347 01 
Erpužice | 349 01 
Halže | 347 01 
Horní Kozolupy | 349 52 
Hošťka | 348 06 
Chodová Planá | 348 15 
Chodský Újezd | 348 15 
Kladruby | 349 61 
Kočov | 348 15 
Kokašice | 349 52 
Konstantinovy Lázně | 349 52 
Kostelec | 349 01 
Kšice | 349 01 
Lesná | 347 01 
Lestkov | 349 52 
Lom u Tachova | 347 01 
Milíře | 347 01 
Obora | 347 01 
Olbramov | 349 01 
Ošelín | 349 01 
Planá | 348 15 
Prostiboř | 349 01 
Přimda | 348 06 
Rozvadov | 348 06 
Skapce | 349 01 
Staré Sedliště | 347 01 
Staré Sedlo | 348 02 
Stráž | 348 02 
Stříbro | 349 01 
Studánka | 347 01 
Sulislav | 349 01 
Svojšín | 349 01 
Sytno | 349 01 
Tachov | 347 01 
Tisová | 347 01 
Trpísty | 349 01 
Třemešné | 348 06 
Únehle | 349 01 
Vranov | 349 01 
Zadní Chodov | 348 15 
Záchlumí | 349 01 
Zhoř | 349 01
- 
Aš | 352 01 
Dolní Žandov | 350 02 
Drmoul | 353 01 
Františkovy Lázně | 351 01 
Hazlov | 350 02 
Hranice | 351 24 
Cheb | 350 02 
Krásná | 352 01 
Křižovatka | 351 34 
Lázně Kynžvart | 354 91 
Libá | 350 02 
Lipová | 350 02 
Luby | 351 37 
Mariánské Lázně | 353 01 
Milhostov | 350 02 
Milíkov | 350 02 
Mnichov | 353 01 
Nebanice | 350 02 
Nový Kostel | 351 34 
Odrava | 350 02 
Okrouhlá | 350 02 
Ovesné Kladruby | 353 01 
Plesná | 351 35 
Podhradí | 352 01 
Pomezí nad Ohří | 350 02 
Poustka | 350 02 
Prameny | 353 01 
Skalná | 351 34 
Stará Voda | 353 01 
Teplá | 364 61 
Trstěnice | 353 01 
Třebeň | 351 34 
Tři Sekery | 353 01 
Tuřany | 350 02 
Valy | 353 01 
Velká Hleďsebe | 353 01 
Velký Luh | 351 34 
Vlkovice | 353 01 
Vojtanov | 351 34 
Zádub-Závišín | 353 01
- 
Abertamy | 362 35 
Andělská Hora | 364 71 
Bečov nad Teplou | 364 64 
Bochov | 364 71 
Boží Dar | 363 01 
Božičany | 362 25 
Březová | 360 01 
Černava | 362 21 
Čichalov | 364 52 
Dalovice | 360 02 
Děpoltovice | 362 25 
Hájek | 363 01 
Horní Blatná | 362 35 
Hory | 360 01 
Hradiště | 364 71 
Hroznětín | 362 33 
Chodov | 364 64 
Chyše | 364 52 
Jáchymov | 362 51 
Jenišov | 360 01 
Karlovy Vary | 360 01 
Kolová | 360 01 
Krásné Údolí | 364 01 
Krásný Les | 363 01 
Kyselka | 360 02 
Merklín | 362 34 
Mírová | 357 35 
Nejdek | 362 21 
Nová Role | 362 25 
Nové Hamry | 362 21 
Ostrov | 363 01 
Otovice | 360 01 
Otročín | 364 01 
Pernink | 362 35 
Pila | 360 01 
Potůčky | 362 35 
Pšov | 364 52 
Sadov | 360 01 
Smolné Pece | 362 25 
Stanovice | 360 01 
Stráž nad Ohří | 363 01 
Stružná | 364 71 
Šemnice | 360 02 
Štědrá | 364 52 
Teplička | 364 64 
Toužim | 364 01 
Útvina | 364 01 
Valeč | 364 52 
Velichov | 363 01 
Verušičky | 364 52 
Vojkovice | 363 01 
Vrbice | 364 52 
Vysoká Pec | 362 21 
Žlutice | 364 52
- 
Březová | 356 01 
Bublava | 358 01 
Bukovany | 357 55 
Citice | 356 01 
Dasnice | 356 01 
Dolní Nivy | 356 01 
Dolní Rychnov | 356 04 
Habartov | 357 09 
Horní Slavkov | 357 31 
Chlum Svaté Maří | 357 09 
Chodov | 357 35 
Jindřichovice | 358 01 
Josefov | 357 09 
Kaceřov | 357 51 
Krajková | 357 09 
Královské Poříčí | 356 01 
Kraslice | 358 01 
Krásno | 357 31 
Kynšperk nad Ohří | 357 51 
Libavské Údolí | 357 51 
Loket | 357 33 
Lomnice | 356 01 
Nová Ves | 364 64 
Nové Sedlo | 357 34 
Oloví | 357 07 
Přebuz | 358 01 
Rotava | 357 01 
Rovná | 356 01 
Sokolov | 356 01 
Staré Sedlo | 356 01 
Stříbrná | 358 01 
Svatava | 357 03 
Šabina | 356 01 
Šindelová | 358 01 
Tatrovice | 357 35 
Těšovice | 356 01 
Vintířov | 357 35 
Vřesová | 357 35
- 
Bílence | 430 01 
Blatno | 430 01 
Boleboř | 431 21 
Březno | 431 45 
Černovice | 430 01 
Domašín | 431 51 
Droužkovice | 431 44 
Hora Svatého Šebestiána | 431 82 
Hrušovany | 431 43 
Chbany | 431 57 
Chomutov | 430 01 
Jirkov | 431 11 
Kadaň | 432 01 
Kalek | 431 32 
Klášterec nad Ohří | 431 51 
Kovářská | 431 86 
Kryštofovy Hamry | 431 91 
Křimov | 430 01 
Libědice | 438 01 
Loučná pod Klínovcem | 431 91 
Málkov | 430 01 
Mašťov | 431 56 
Měděnec | 431 84 
Místo | 431 58 
Nezabylice | 430 01 
Okounov | 431 51 
Otvice | 431 11 
Perštejn | 431 63 
Pesvice | 431 11 
Pětipsy | 431 53 
Račetice | 438 01 
Radonice | 431 55 
Rokle | 432 01 
Spořice | 431 01 
Strupčice | 431 14 
Údlice | 431 41 
Vejprty | 431 91 
Veliká Ves | 441 01 
Vilémov | 431 54 
Vrskmaň | 431 15 
Všehrdy | 430 01 
Všestudy | 431 11 
Výsluní | 431 83 
Vysoká Pec | 431 59
- 
Arnoltice | 407 14 
Benešov nad Ploučnicí | 407 22 
Bynovec | 407 14 
Česká Kamenice | 407 21 
Děčín | 405 02 
Dobkovice | 407 03 
Dobrná | 407 41 
Dolní Habartice | 407 22 
Dolní Podluží | 407 55 
Dolní Poustevna | 407 82 
Doubice | 407 46 
Františkov nad Ploučnicí | 407 23 
Heřmanov | 407 22 
Horní Habartice | 407 22 
Horní Podluží | 407 57 
Hřensko | 407 17 
Huntířov | 407 42 
Chřibská | 407 44 
Janov | 407 14 
Janská | 407 21 
Jetřichovice | 407 16 
Jílové | 407 01 
Jiřetín pod Jedlovou | 407 56 
Jiříkov | 407 53 
Kámen | 407 13 
Krásná Lípa | 407 46 
Kunratice | 407 21 
Kytlice | 407 45 
Labská Stráň | 407 14 
Lipová | 407 81 
Lobendava | 407 84 
Ludvíkovice | 407 13 
Malá Veleň | 407 22 
Malšovice | 405 02 
Markvartice | 407 42 
Merboltice | 407 25 
Mikulášovice | 407 79 
Rumburk | 408 01 
Růžová | 407 14 
Rybniště | 407 51 
Srbská Kamenice | 407 15 
Staré Křečany | 407 61 
Starý Šachov | 407 25 
Šluknov | 407 77 
Těchlovice | 407 11 
Valkeřice | 407 25 
Varnsdorf | 407 47 
Velká Bukovina | 407 29 
Velký Šenov | 407 78 
Verneřice | 407 25 
Veselé | 407 42 
Vilémov | 407 80
- 
Bechlín | 411 86 
Bohušovice nad Ohří | 411 56 
Brňany | 412 01 
Brozany nad Ohří | 411 81 
Brzánky | 413 01 
Bříza | 413 01 
Budyně nad Ohří | 411 18 
Býčkovice | 412 01 
Ctiněves | 413 01 
Černěves | 413 01 
Černiv | 410 02 
Černouček | 413 01 
Čížkovice | 411 12 
Děčany | 411 15 
Dlažkovice | 411 15 
Dobříň | 413 01 
Doksany | 411 82 
Dolánky nad Ohří | 413 01 
Drahobuz | 411 45 
Dušníky | 413 01 
Evaň | 410 02 
Hlinná | 412 01 
Horní Beřkovice | 411 85 
Horní Řepčice | 411 45 
Hoštka | 411 72 
Hrobce | 411 83 
Chodouny | 411 71 
Chodovlice | 411 15 
Chotěšov | 410 02 
Chotiměř | 410 02 
Chotiněves | 411 45 
Chudoslavice | 412 01 
Jenčice | 411 15 
Kamýk | 412 01 
Keblice | 410 02 
Klapý | 411 16 
Kleneč | 413 01 
Kostomlaty pod Řípem | 413 01 
Krabčice | 411 87 
Křesín | 410 02 
Křešice | 411 48 
Kyškovice | 413 01 
Levín | 411 45 
Lhotka nad Labem | 410 02 
Liběšice | 411 46 
Libkovice pod Řípem | 413 01 
Libochovany | 411 03 
Libochovice | 410 02 
Libotenice | 412 01 
Litoměřice | 412 01 
Lkáň | 411 15 
Lovečkovice | 411 45 
Lovosice | 410 02 
Lukavec | 410 02 
Malé Žernoseky | 410 02 
Malíč | 412 01 
Martiněves | 411 19 
Michalovice | 412 01 
Miřejovice | 412 01 
Mlékojedy | 412 01 
Mnetěš | 413 01 
Mšené-lázně | 411 19 
Nové Dvory | 413 01 
Oleško | 412 01 
Píšťany | 411 01 
Ploskovice | 411 42 
Podsedice | 411 15 
Polepy | 411 47 
Prackovice nad Labem | 411 33 
Přestavlky | 413 01 
Račice | 411 08 
Račiněves | 413 01 
Radovesice | 410 02 
Rochov | 413 01 
Roudnice nad Labem | 413 01 
Sedlec | 411 15 
Siřejovice | 410 02 
Slatina | 410 02 
Snědovice | 411 74 
Staňkovice | 412 01 
Straškov-Vodochody | 411 84 
Sulejovice | 411 11 
Štětí | 411 08 
Terezín | 411 55 
Travčice | 412 01 
Trnovany | 412 01 
Třebenice | 411 13 
Třebívlice | 411 15 
Třebušín | 412 01 
Úpohlavy | 410 02 
Úštěk | 411 45 
Vědomice | 413 01 
Velemín | 411 31 
Velké Žernoseky | 412 01 
Vchynice | 410 02 
Vlastislav | 411 14 
Vražkov | 413 01 
Vrbice | 411 64 
Vrbičany | 411 21 
Vrutice | 411 47 
Záluží | 413 01 
Žabovřesky nad Ohří | 410 02 
Žalhostice | 411 01 
Židovice | 411 83 
Žitenice | 411 41
- 
Bitozeves | 440 01 
Blatno | 439 84 
Blažim | 440 01 
Blšany | 439 88 
Blšany u Loun | 440 01 
Brodec | 440 01 
Břvany | 440 01 
Cítoliby | 439 02 
Čeradice | 438 01 
Černčice | 439 01 
Deštnice | 438 01 
Dobroměřice | 440 01 
Domoušice | 439 68 
Holedeč | 438 01 
Hříškov | 439 04 
Hřivice | 439 65 
Chlumčany | 439 03 
Chožov | 439 22 
Chraberce | 440 01 
Jimlín | 440 01 
Koštice | 439 21 
Kozly | 440 01 
Krásný Dvůr | 439 72 
Kryry | 439 81 
Lenešice | 439 23 
Libčeves | 439 26 
Liběšice | 438 01 
Libočany | 439 75 
Libořice | 438 01 
Lipno | 438 01 
Lišany | 440 01 
Líšťany | 440 01 
Louny | 440 01 
Lubenec | 439 83 
Měcholupy | 439 31 
Nepomyšl | 439 71 
Nová Ves | 440 01 
Nové Sedlo | 438 01 
Obora | 440 01 
Očihov | 439 87 
Opočno | 440 01 
Panenský Týnec | 439 05 
Peruc | 439 07 
Petrohrad | 439 85 
Pnětluky | 440 01 
Počedělice | 440 01 
Podbořanský Rohozec | 441 01 
Podbořany | 441 01 
Postoloprty | 439 42 
Raná | 439 24 
Ročov | 439 67 
Slavětín | 439 09 
Smolnice | 439 14 
Staňkovice | 439 49 
Toužetín | 440 01 
Tuchořice | 439 69 
Úherce | 440 01 
Velemyšleves | 438 01 
Veltěže | 440 01 
Vinařice | 439 15 
Vrbno nad Lesy | 439 06 
Vroutek | 439 82 
Vršovice | 440 01 
Výškov | 440 01 
Zálužice | 438 01 
Zbrašín | 440 01 
Žatec | 438 01 
Želkovice | 440 01 
Žerotín | 440 01 
Žiželice | 438 01
- 
Bečov | 435 26 
Bělušice | 434 01 
Braňany | 435 22 
Brandov | 435 47 
Český Jiřetín | 436 01 
Havraň | 435 01 
Hora Svaté Kateřiny | 435 46 
Horní Jiřetín | 435 43 
Klíny | 436 01 
Korozluky | 434 01 
Lišnice | 434 01 
Litvínov | 436 01 
Lom | 435 11 
Louka u Litvínova | 435 33 
Lužice | 435 24 
Malé Březno | 434 01 
Mariánské Radčice | 435 32 
Meziboří | 435 13 
Most | 434 01 
Nová Ves v Horách | 435 45 
Obrnice | 435 21 
Patokryje | 435 21 
Polerady | 434 01 
Skršín | 434 01 
Volevčice | 434 01 
Želenice | 434 01
- 
Bílina | 418 01 
Bořislav | 417 63 
Bystřany | 417 61 
Bžany | 417 63 
Dubí | 417 01 
Duchcov | 419 01 
Háj u Duchcova | 417 22 
Hostomice | 417 52 
Hrob | 417 04 
Hrobčice | 417 57 
Jeníkov | 417 24 
Kladruby | 415 01 
Kostomlaty pod Milešovkou | 417 54 
Košťany | 417 23 
Krupka | 417 41 
Lahošť | 417 25 
Ledvice | 417 72 
Lukov | 418 04 
Měrunice | 418 04 
Mikulov | 417 04 
Modlany | 417 13 
Moldava | 417 81 
Novosedlice | 417 31 
Ohníč | 417 65 
Osek | 417 05 
Proboštov | 417 12 
Rtyně nad Bílinou | 417 62 
Srbice | 417 13 
Světec | 417 53 
Teplice | 415 01 
Újezdeček | 415 01 
Zabrušany | 417 71 
Žalany | 417 63 
Žim | 417 63
- 
Dolní Zálezly | 403 01 
Habrovany | 403 13 
Homole u Panny | 403 23 
Chabařovice | 403 17 
Chlumec | 403 39 
Chuderov | 400 11 
Libouchec | 403 35 
Malé Březno | 403 23 
Malečov | 403 27 
Petrovice | 403 37 
Povrly | 400 02 
Přestanov | 403 17 
Ryjice | 403 31 
Řehlovice | 403 13 
Stebno | 400 04 
Tašov | 403 27 
Telnice | 403 38 
Tisá | 403 36 
Trmice | 400 04 
Ústí nad | Lab em
Ústí nad Labem-město | 400 01 
Ústí nad Labem-Neštěmice | 400 07 
Ústí nad Labem-Severní Terasa | 400 11 
Ústí nad Labem-Střekov | 400 03 
Velké Březno | 403 23 
Velké Chvojno | 403 34 
Zubrnice | 403 23
- 
Bezděz | 471 62 
Blatce | 472 01 
Blíževedly | 471 04 
Bohatice | 471 23 
Brniště | 471 29 
Cvikov | 471 54 
Česká Lípa | 470 01 
Doksy | 472 01 
Dubá | 472 01 
Dubnice | 471 26 
Hamr na Jezeře | 471 28 
Holany | 471 01 
Horní Libchava | 471 11 
Horní Police | 471 06 
Chlum | 472 01 
Chotovice | 473 01 
Jestřebí | 471 61 
Kamenický Šenov | 471 14 
Kozly | 470 01 
Kravaře | 471 03 
Krompach | 471 57 
Kunratice u Cvikova | 471 55 
Kvítkov | 470 01 
Luka | 472 01 
Mařenice | 471 56 
Mimoň | 471 24 
Noviny pod Ralskem | 471 24 
Nový Bor | 473 01 
Nový Oldřichov | 471 13 
Okna | 471 62 
Okrouhlá | 473 01 
Pertoltice pod Ralskem | 471 24 
Polevsko | 471 16 
Provodín | 471 67 
Prysk | 471 15 
Radvanec | 473 01 
Ralsko | 471 24 
Skalice u České Lípy | 471 17 
Skalka u Doks | 472 01 
Sloup v Čechách | 471 52 
Slunečná | 473 01 
Sosnová | 470 01 
Stráž pod Ralskem | 471 27 
Stružnice | 470 02 
Stvolínky | 471 02 
Svojkov | 471 52 
Svor | 473 01 
Tachov | 472 01 
Tuhaň | 472 01 
Velenice | 470 02 
Velký Valtinov | 471 25 
Volfartice | 471 12 
Vrchovany | 472 01 
Zahrádky | 471 01 
Zákupy | 471 23 
Žandov | 471 07 
Ždírec | 472 01
- 
Albrechtice v Jizerských horách | 468 43 
Bedřichov | 468 12 
Dalešice | 468 02 
Desná | 468 61 
Držkov | 468 24 
Frýdštejn | 463 42 
Jablonec nad Nisou | 466 01 
Janov nad Nisou | 466 01 
Jenišovice | 468 33 
Jílové u Držkova | 468 22 
Jiřetín pod Bukovou | 468 43 
Josefův Důl | 468 44 
Koberovy | 468 22 
Kořenov | 468 49 
Líšný | 468 22 
Loužnice | 468 22 
Lučany nad Nisou | 468 71 
Malá Skála | 468 22 
Maršovice | 468 01 
Nová Ves nad Nisou | 468 27 
Pěnčín | 468 21 
Plavy | 468 46 
Pulečný | 468 02 
Radčice | 468 22 
Rádlo | 468 03 
Rychnov u Jablonce nad Nisou | 468 02 
Skuhrov | 468 22 
Smržovka | 468 51 
Tanvald | 468 41 
Velké Hamry | 468 45 
Vlastiboř | 468 22 
Zásada | 468 25 
Zlatá Olešnice | 468 47 
Železný Brod | 468 22
- 
Bílá | 463 43 
Bílý Kostel nad Nisou | 463 31 
Bílý Potok | 463 62 
Bulovka | 464 01 
Cetenov | 463 48 
Černousy | 464 01 
Český Dub | 463 43 
Čtveřín | 463 45 
Dětřichov | 464 01 
Dlouhý Most | 463 12 
Dolní Řasnice | 464 01 
Frýdlant | 464 01 
Habartice | 464 01 
Hejnice | 463 62 
Heřmanice | 464 01 
Hlavice | 463 48 
Hodkovice nad Mohelkou | 463 42 
Horní Řasnice | 464 01 
Hrádek nad Nisou | 463 34 
Chotyně | 463 34 
Chrastava | 463 31 
Jablonné v Podještědí | 471 25 
Janovice v Podještědí | 463 53 
Janův Důl | 463 52 
Jeřmanice | 463 12 
Jindřichovice pod Smrkem | 463 65 
Kobyly | 463 45 
Krásný Les | 464 01 
Kryštofovo Údolí | 460 01 
Křižany | 463 53 
Kunratice | 464 01 
Lázně Libverda | 463 62 
Lažany | 463 45 
Liberec (nečleněné město) | 460 06 
Liberec-Vratislavice nad Nisou | 463 11 
Mníšek | 463 31 
Nová Ves | 463 31 
Nové Město pod Smrkem | 463 65 
Oldřichov v Hájích | 463 31 
Osečná | 463 52 
Paceřice | 463 44 
Pěnčín | 463 45 
Pertoltice | 464 01 
Proseč pod Ještědem | 463 43 
Příšovice | 463 46 
Radimovice | 463 44 
Raspenava | 464 01 
Rynoltice | 463 53 
Soběslavice | 463 45 
Stráž nad Nisou | 463 03 
Světlá pod Ještědem | 463 43 
Svijanský Újezd | 463 45 
Svijany | 463 46 
Sychrov | 463 44 
Šimonovice | 463 12 
Višňová | 464 01 
Vlastibořice | 463 44 
Všelibice | 463 48 
Zdislava | 463 53 
Žďárek | 463 44
- 
Bělá | 514 01 
Benecko | 512 37 
Benešov u Semil | 512 06 
Bozkov | 512 13 
Bradlecká Lhota | 507 13 
Bukovina u Čisté | 514 01 
Bystrá nad Jizerou | 513 01 
Čistá u Horek | 512 35 
Háje nad Jizerou | 513 01 
Harrachov | 512 46 
Holenice | 506 01 
Horka u Staré Paky | 512 34 
Horní Branná | 512 36 
Hrubá Skála | 511 01 
Chuchelna | 513 01 
Jablonec nad Jizerou | 512 43 
Jesenný | 512 12 
Jestřabí v Krkonoších | 514 01 
Jilemnice | 514 01 
Kacanovy | 511 01 
Karlovice | 511 01 
Klokočí | 511 01 
Košťálov | 512 02 
Kruh | 514 01 
Ktová | 512 63 
Levínská Olešnice | 514 01 
Libštát | 512 03 
Lomnice nad Popelkou | 512 51 
Loučky | 511 01 
Martinice v Krkonoších | 512 32 
Mírová pod Kozákovem | 511 01 
Modřišice | 511 01 
Mříčná | 512 04 
Nová Ves nad Popelkou | 512 71 
Ohrazenice | 511 01 
Olešnice | 511 01 
Paseky nad Jizerou | 512 47 
Peřimov | 512 04 
Poniklá | 512 42 
Přepeře | 512 61 
Příkrý | 513 01 
Radostná pod Kozákovem | 512 63 
Rakousy | 511 01 
Rokytnice nad Jizerou | 512 44 
Roprachtice | 513 01 
Rovensko pod Troskami | 512 63 
Roztoky u Jilemnice | 512 31 
Roztoky u Semil | 513 01 
Semily | 513 01 
Slaná | 512 01 
Stružinec | 512 51 
Studenec | 512 33 
Svojek | 507 91 
Syřenov | 512 51 
Tatobity | 512 53 
Troskovice | 512 63 
Turnov | 511 01 
Veselá | 512 52 
Víchová nad Jizerou | 512 41 
Vítkovice | 512 38 
Všeň | 512 65 
Vyskeř | 512 64 
Vysoké nad Jizerou | 512 11 
Záhoří | 513 01 
Žernov | 512 63
- 
Babice | 503 51 
Barchov | 504 01 
Běleč nad Orlicí | 503 46 
Benátky | 503 03 
Blešno | 503 46 
Boharyně | 503 23 
Černilov | 503 43 
Černožice | 503 04 
Čistěves | 503 15 
Divec | 500 03 
Dobřenice | 503 25 
Dohalice | 503 13 
Dolní Přím | 503 16 
Habřina | 503 03 
Hlušice | 503 56 
Hněvčeves | 503 15 
Holohlavy | 503 03 
Hořiněves | 503 06 
Hradec Králové | 500 02 
Hrádek | 503 15 
Humburky | 504 01 
Hvozdnice | 503 27 
Chlumec nad Cidlinou | 503 51 
Chudeřice | 503 51 
Jeníkovice | 503 46 
Jílovice | 517 72 
Káranice | 503 66 
Klamoš | 503 51 
Kobylice | 504 01 
Kosice | 503 51 
Kosičky | 503 65 
Králíky | 504 01 
Kratonohy | 503 24 
Kunčice | 503 15 
Ledce | 517 71 
Lejšovka | 503 03 
Lhota pod Libčany | 503 27 
Libčany | 503 22 
Libníkovice | 503 46 
Librantice | 503 46 
Libřice | 503 44 
Lišice | 503 51 
Lodín | 503 15 
Lochenice | 503 02 
Lovčice | 503 61 
Lužany | 503 05 
Lužec nad Cidlinou | 503 62 
Máslojedy | 503 03 
Měník | 503 64 
Mlékosrby | 503 51 
Mokrovousy | 503 15 
Myštěves | 503 15 
Mžany | 503 15 
Neděliště | 503 12 
Nechanice | 503 15 
Nepolisy | 503 63 
Nové Město | 503 51 
Nový Bydžov | 504 01 
Obědovice | 503 51 
Ohnišťany | 503 54 
Olešnice | 503 51 
Osice | 503 26 
Osičky | 503 27 
Petrovice | 503 55 
Písek | 503 51 
Prasek | 504 01 
Praskačka | 503 33 
Předměřice nad Labem | 503 02 
Převýšov | 503 51 
Pšánky | 503 15 
Puchlovice | 503 15 
Račice nad Trotinou | 503 03 
Radíkovice | 503 27 
Radostov | 503 27 
Roudnice | 503 27 
Sadová | 503 15 
Sendražice | 503 03 
Skalice | 503 03 
Skřivany | 503 52 
Sloupno | 503 53 
Smidary | 503 53 
Smiřice | 503 03 
Smržov | 503 03 
Sovětice | 503 15 
Stará Voda | 503 51 
Starý Bydžov | 503 57 
Stěžery | 503 21 
Stračov | 503 14 
Střezetice | 503 12 
Světí | 503 12 
Syrovátka | 503 27 
Šaplava | 503 53 
Těchlovice | 503 27 
Třebechovice pod Orebem | 503 46 
Třesovice | 503 15 
Urbanice | 503 27 
Vinary | 503 53 
Vrchovnice | 503 03 
Všestary | 503 12 
Výrava | 503 03 
Vysoká nad Labem | 503 31 
Vysoký Újezd | 517 71 
Zachrašťany | 504 01 
Zdechovice | 504 01
- 
Bačalky | 507 23 
Bašnice | 508 01 
Běchary | 507 32 
Bílsko u Hořic | 508 01 
Boháňka | 508 01 
Borek | 507 71 
Brada-Rybníček | 506 01 
Březina | 506 01 
Bříšťany | 508 01 
Budčeves | 507 32 
Bukvice | 506 01 
Butoves | 506 01 
Bystřice | 507 23 
Cerekvice nad Bystřicí | 507 77 
Červená Třemešná | 508 01 
Češov | 506 01 
Dětenice | 507 24 
Dílce | 506 01 
Dobrá Voda u Hořic | 507 73 
Dolní Lochov | 506 01 
Dřevěnice | 507 13 
Holín | 506 01 
Holovousy | 508 01 
Hořice | 508 01 
Cholenice | 507 32 
Chomutice | 507 53 
Choteč | 507 81 
Chyjice | 506 01 
Jeřice | 508 01 
Jičín | 506 01 
Jičíněves | 507 31 
Jinolice | 506 01 
Kacákova Lhota | 506 01 
Kbelnice | 506 01 
Kněžnice | 506 01 
Konecchlumí | 507 05 
Kopidlno | 507 32 
Kostelec | 506 01 
Kovač | 506 01 
Kozojedy | 507 03 
Kyje | 507 13 
Lázně Bělohrad | 507 81 
Libáň | 507 23 
Libošovice | 507 44 
Libuň | 507 15 
Lískovice | 508 01 
Lukavec u Hořic | 508 01 
Lužany | 507 06 
Markvartice | 507 42 
Miletín | 507 71 
Milovice u Hořic | 508 01 
Mladějov | 507 45 
Mlázovice | 507 58 
Nemyčeves | 506 01 
Nevratice | 508 01 
Nová Paka | 509 01 
Ohařice | 506 01 
Ohaveč | 506 01 
Osek | 507 43 
Ostroměř | 507 52 
Ostružno | 506 01 
Pecka | 507 82 
Petrovičky | 508 01 
Podhorní Újezd a Vojice | 507 54 
Podhradí | 506 01 
Podůlší | 506 01 
Radim | 507 12 
Rašín | 508 01 
Rohoznice | 507 71 
Rokytňany | 507 23 
Samšina | 506 01 
Sběř | 507 03 
Sedliště | 507 23 
Sekeřice | 507 03 
Slatiny | 506 01 
Slavhostice | 507 32 
Sobčice | 508 01 
Soběraz | 507 13 
Sobotka | 507 43 
Stará Paka | 507 91 
Staré Hrady | 507 23 
Staré Místo | 506 01 
Staré Smrkovice | 508 01 
Střevač | 507 22 
Sukorady | 508 01 
Svatojanský Újezd | 507 81 
Šárovcova Lhota | 507 81 
Tetín | 507 71 
Třebnouševes | 508 01 
Třtěnice | 507 04 
Tuř | 506 01 
Úbislavice | 507 92 
Údrnice | 507 23 
Úhlejov | 507 71 
Újezd pod Troskami | 512 63 
Úlibice | 507 07 
Valdice | 507 11 
Veliš | 507 21 
Vidochov | 509 01 
Vitiněves | 506 01 
Volanice | 507 03 
Vrbice | 507 03 
Vršce | 507 33 
Vřesník | 507 71 
Vysoké Veselí | 507 03 
Zámostí-Blata | 506 01 
Zelenecká Lhota | 507 23 
Železnice | 507 13 
Žeretice | 507 02 
Židovice | 507 32 
Žlunice | 507 34
- 
Adršpach | 549 57 
Bezděkov nad Metují | 549 64 
Bohuslavice | 549 06 
Borová | 547 01 
Božanov | 549 74 
Broumov | 550 01 
Brzice | 552 05 
Bukovice | 549 54 
Černčice | 549 01 
Červená Hora | 549 41 
Červený Kostelec | 549 41 
Česká Čermná | 549 21 
Česká Metuje | 549 56 
Česká Skalice | 552 03 
Dolany | 552 01 
Dolní Radechová | 549 11 
Hejtmánkovice | 550 01 
Heřmanice | 552 12 
Heřmánkovice | 549 84 
Horní Radechová | 549 46 
Hořenice | 551 01 
Hořičky | 552 05 
Hronov | 549 31 
Hynčice | 549 83 
Chvalkovice | 552 04 
Jaroměř | 551 01 
Jasenná | 552 22 
Jestřebí | 549 01 
Jetřichov | 549 83 
Kramolna | 547 01 
Křinice | 550 01 
Lhota pod Hořičkami | 552 05 
Libchyně | 549 01 
Litoboř | 552 05 
Machov | 549 63 
Martínkovice | 549 73 
Mezilečí | 552 05 
Mezilesí | 549 23 
Meziměstí | 549 81 
Nahořany | 549 07 
Náchod | 547 01 
Nové Město nad Metují | 549 01 
Nový Hrádek | 549 22 
Nový Ples | 551 01 
Otovice | 549 72 
Police nad Metují | 549 54 
Provodov-Šonov | 549 08 
Přibyslav | 549 01 
Rasošky | 552 21 
Rožnov | 551 01 
